Name,Date,Open,High,Low,Close,Adj_Close,Volume
Wrapped Bitcoin USD (WBTC-USD),"Jul 11, 2022","20,815.90","21,543.16","19,011.76","20,792.92","20,792.92","1,414,771,924"
Wrapped Bitcoin USD (WBTC-USD),"Jul 04, 2022","19,284.46","22,189.82","19,062.48","20,817.80","20,817.80","1,167,011,652"
Wrapped Bitcoin USD (WBTC-USD),"Jun 27, 2022","21,010.11","21,418.22","18,723.91","19,286.97","19,286.97","1,274,338,937"
Wrapped Bitcoin USD (WBTC-USD),"Jun 20, 2022","20,511.38","21,744.38","19,731.76","21,009.58","21,009.58","2,230,366,420"
Wrapped Bitcoin USD (WBTC-USD),"Jun 13, 2022","26,730.54","26,753.64","17,677.57","20,514.39","20,514.39","4,099,731,532"
Wrapped Bitcoin USD (WBTC-USD),"Jun 06, 2022","29,919.71","31,585.89","26,754.94","26,754.94","26,754.94","2,190,530,253"
Wrapped Bitcoin USD (WBTC-USD),"May 30, 2022","29,421.32","32,184.78","29,307.42","29,919.76","29,919.76","1,888,964,802"
Wrapped Bitcoin USD (WBTC-USD),"May 23, 2022","30,355.57","30,592.91","28,194.58","29,423.11","29,423.11","1,976,327,837"
Wrapped Bitcoin USD (WBTC-USD),"May 16, 2022","31,260.02","31,262.29","28,625.85","30,364.20","30,364.20","2,034,504,247"
Wrapped Bitcoin USD (WBTC-USD),"May 09, 2022","34,052.56","34,167.18","25,985.40","31,259.19","31,259.19","4,280,569,627"
Wrapped Bitcoin USD (WBTC-USD),"May 02, 2022","38,451.18","39,959.69","33,919.38","34,066.45","34,066.45","2,120,878,388"
Wrapped Bitcoin USD (WBTC-USD),"Apr 25, 2022","39,473.69","40,613.43","37,530.78","38,467.00","38,467.00","1,469,803,163"
Wrapped Bitcoin USD (WBTC-USD),"Apr 18, 2022","39,694.18","42,742.42","38,764.04","39,473.13","39,473.13","1,374,792,603"
Wrapped Bitcoin USD (WBTC-USD),"Apr 11, 2022","42,235.76","42,308.63","39,440.03","39,690.27","39,690.27","1,567,942,650"
Wrapped Bitcoin USD (WBTC-USD),"Apr 04, 2022","46,521.80","46,900.00","42,118.82","42,250.07","42,250.07","1,385,288,966"
Wrapped Bitcoin USD (WBTC-USD),"Mar 28, 2022","46,763.05","48,050.48","44,499.68","46,522.60","46,522.60","1,610,882,895"
Wrapped Bitcoin USD (WBTC-USD),"Mar 21, 2022","41,205.81","46,757.13","40,735.75","46,756.95","46,756.95","1,204,649,953"
Wrapped Bitcoin USD (WBTC-USD),"Mar 14, 2022","37,860.42","42,197.50","37,766.91","41,208.58","41,208.58","1,195,354,058"
Wrapped Bitcoin USD (WBTC-USD),"Mar 07, 2022","38,386.23","42,322.76","37,360.76","37,860.71","37,860.71","979,093,306"
Wrapped Bitcoin USD (WBTC-USD),"Feb 28, 2022","37,682.71","44,802.73","37,515.07","38,386.77","38,386.77","1,657,491,077"
Wrapped Bitcoin USD (WBTC-USD),"Feb 21, 2022","38,443.00","39,863.65","34,573.51","37,685.96","37,685.96","1,754,624,416"
Wrapped Bitcoin USD (WBTC-USD),"Feb 14, 2022","42,177.49","44,525.71","38,097.21","38,448.36","38,448.36","1,226,954,333"
Wrapped Bitcoin USD (WBTC-USD),"Feb 07, 2022","42,245.45","45,382.73","41,797.29","42,211.69","42,211.69","1,332,178,421"
Wrapped Bitcoin USD (WBTC-USD),"Jan 31, 2022","37,969.01","42,266.09","36,411.39","42,249.07","42,249.07","1,625,957,758"
Wrapped Bitcoin USD (WBTC-USD),"Jan 24, 2022","36,277.93","38,652.84","33,243.83","37,961.93","37,961.93","1,932,433,974"
Wrapped Bitcoin USD (WBTC-USD),"Jan 17, 2022","43,168.95","43,346.61","34,462.22","36,278.64","36,278.64","2,204,759,014"
Wrapped Bitcoin USD (WBTC-USD),"Jan 10, 2022","42,005.28","44,225.54","39,898.14","43,166.20","43,166.20","1,398,647,190"
Wrapped Bitcoin USD (WBTC-USD),"Jan 03, 2022","47,344.12","47,354.90","40,762.59","42,006.22","42,006.22","1,984,059,390"
Wrapped Bitcoin USD (WBTC-USD),"Dec 27, 2021","50,712.03","51,506.70","46,088.23","47,344.51","47,344.51","1,479,735,364"
Wrapped Bitcoin USD (WBTC-USD),"Dec 20, 2021","46,601.38","51,354.85","45,592.50","50,703.69","50,703.69","1,362,159,317"
Wrapped Bitcoin USD (WBTC-USD),"Dec 13, 2021","49,649.43","49,731.91","45,752.78","46,596.29","46,596.29","2,108,845,684"
Wrapped Bitcoin USD (WBTC-USD),"Dec 06, 2021","49,033.41","51,336.96","46,791.19","49,638.46","49,638.46","1,836,910,391"
Wrapped Bitcoin USD (WBTC-USD),"Nov 29, 2021","56,025.55","57,621.89","46,641.13","49,009.36","49,009.36","2,491,197,578"
Wrapped Bitcoin USD (WBTC-USD),"Nov 22, 2021","58,360.90","58,901.80","52,825.66","56,022.04","56,022.04","2,212,276,879"
Wrapped Bitcoin USD (WBTC-USD),"Nov 15, 2021","64,555.96","162,188.25","55,209.36","58,316.12","58,316.12","1,920,629,539"
Wrapped Bitcoin USD (WBTC-USD),"Nov 08, 2021","63,350.32","68,453.63","52,080.27","64,581.36","64,581.36","2,613,275,422"
Wrapped Bitcoin USD (WBTC-USD),"Nov 01, 2021","61,383.25","64,180.58","59,785.19","63,331.40","63,331.40","2,406,442,064"
Wrapped Bitcoin USD (WBTC-USD),"Oct 25, 2021","60,950.74","63,773.98","58,262.50","61,380.59","61,380.59","2,687,439,663"
Wrapped Bitcoin USD (WBTC-USD),"Oct 18, 2021","61,548.59","66,895.74","59,720.78","60,966.89","60,966.89","2,342,870,010"
Wrapped Bitcoin USD (WBTC-USD),"Oct 11, 2021","54,812.79","62,481.48","54,510.25","61,557.80","61,557.80","2,860,676,688"
Wrapped Bitcoin USD (WBTC-USD),"Oct 04, 2021","48,242.11","56,308.43","47,072.47","54,837.97","54,837.97","2,201,397,889"
Wrapped Bitcoin USD (WBTC-USD),"Sep 27, 2021","43,252.21","49,123.86","40,896.05","48,234.77","48,234.77","2,786,070,565"
Wrapped Bitcoin USD (WBTC-USD),"Sep 20, 2021","47,242.19","47,253.74","40,024.00","43,258.68","43,258.68","2,352,003,201"
Wrapped Bitcoin USD (WBTC-USD),"Sep 13, 2021","46,092.77","48,782.89","43,766.73","47,241.55","47,241.55","1,912,992,870"
Wrapped Bitcoin USD (WBTC-USD),"Sep 06, 2021","51,680.82","52,807.95","44,311.30","46,113.17","46,113.17","2,636,702,594"
Wrapped Bitcoin USD (WBTC-USD),"Aug 30, 2021","48,824.23","51,773.22","46,607.36","51,690.34","51,690.34","2,242,409,000"
Wrapped Bitcoin USD (WBTC-USD),"Aug 23, 2021","49,340.36","50,496.48","46,424.00","48,829.47","48,829.47","1,639,897,308"
Wrapped Bitcoin USD (WBTC-USD),"Aug 16, 2021","47,179.91","49,674.91","43,989.43","49,351.13","49,351.13","1,736,491,910"
Wrapped Bitcoin USD (WBTC-USD),"Aug 09, 2021","43,847.41","48,007.47","43,072.25","47,186.21","47,186.21","1,804,969,813"
Wrapped Bitcoin USD (WBTC-USD),"Aug 02, 2021","39,965.00","45,126.10","37,535.67","43,832.59","43,832.59","2,413,350,333"
Wrapped Bitcoin USD (WBTC-USD),"Jul 26, 2021","35,269.73","42,405.43","35,199.73","40,007.87","40,007.87","2,391,413,961"
Wrapped Bitcoin USD (WBTC-USD),"Jul 19, 2021","31,765.56","35,268.89","29,470.54","35,268.89","35,268.89","1,421,899,743"
Wrapped Bitcoin USD (WBTC-USD),"Jul 12, 2021","34,250.23","34,576.58","31,051.26","31,763.18","31,763.18","1,147,245,525"
Wrapped Bitcoin USD (WBTC-USD),"Jul 05, 2021","35,294.41","35,294.41","32,271.78","34,253.77","34,253.77","1,237,510,769"
Wrapped Bitcoin USD (WBTC-USD),"Jun 28, 2021","34,612.34","36,498.43","32,761.83","35,289.76","35,289.76","1,382,842,621"
Wrapped Bitcoin USD (WBTC-USD),"Jun 21, 2021","35,651.05","35,695.57","29,099.16","34,590.69","34,590.69","2,242,829,976"
Wrapped Bitcoin USD (WBTC-USD),"Jun 14, 2021","38,899.73","41,164.75","33,465.77","35,670.93","35,670.93","836,645,064"
Wrapped Bitcoin USD (WBTC-USD),"Jun 07, 2021","35,853.80","39,267.15","31,164.73","38,899.30","38,899.30","1,085,739,689"
Wrapped Bitcoin USD (WBTC-USD),"May 31, 2021","35,660.87","39,411.86","34,392.14","35,851.14","35,851.14","796,839,044"
Wrapped Bitcoin USD (WBTC-USD),"May 24, 2021","34,850.75","40,732.51","33,633.45","35,663.09","35,663.09","1,956,246,156"
Wrapped Bitcoin USD (WBTC-USD),"May 17, 2021","46,412.27","46,529.90","30,692.57","34,904.08","34,904.08","3,267,378,365"
Wrapped Bitcoin USD (WBTC-USD),"May 10, 2021","58,272.57","60,479.45","44,250.16","46,391.51","46,391.51","2,250,515,200"
Wrapped Bitcoin USD (WBTC-USD),"May 03, 2021","56,597.48","60,809.85","53,110.56","58,269.83","58,269.83","2,015,676,344"
Wrapped Bitcoin USD (WBTC-USD),"Apr 26, 2021","49,147.18","58,411.46","49,128.72","56,381.79","56,381.79","1,455,774,553"
Wrapped Bitcoin USD (WBTC-USD),"Apr 19, 2021","56,211.65","57,292.92","47,368.67","49,134.73","49,134.73","1,596,329,640"
Wrapped Bitcoin USD (WBTC-USD),"Apr 12, 2021","60,153.45","64,796.43","53,254.54","56,190.55","56,190.55","1,429,634,171"
Wrapped Bitcoin USD (WBTC-USD),"Apr 05, 2021","58,577.95","61,002.10","55,585.40","60,154.70","60,154.70","1,014,226,736"
Wrapped Bitcoin USD (WBTC-USD),"Mar 29, 2021","55,948.79","60,157.79","55,209.91","58,592.26","58,592.26","1,094,384,169"
Wrapped Bitcoin USD (WBTC-USD),"Mar 22, 2021","57,521.20","58,261.67","50,844.94","55,948.61","55,948.61","836,118,746"
Wrapped Bitcoin USD (WBTC-USD),"Mar 15, 2021","59,361.05","60,437.67","53,608.90","57,493.50","57,493.50","788,566,827"
Wrapped Bitcoin USD (WBTC-USD),"Mar 08, 2021","51,272.87","61,496.25","49,704.14","59,399.41","59,399.41","1,328,082,315"
Wrapped Bitcoin USD (WBTC-USD),"Mar 01, 2021","45,305.53","52,398.88","45,163.75","51,406.18","51,406.18","1,373,285,508"
Wrapped Bitcoin USD (WBTC-USD),"Feb 22, 2021","57,536.83","57,679.01","43,527.60","45,290.68","45,290.68","1,646,842,357"
Wrapped Bitcoin USD (WBTC-USD),"Feb 15, 2021","48,680.14","58,175.01","46,101.66","57,557.97","57,557.97","1,587,807,644"
Wrapped Bitcoin USD (WBTC-USD),"Feb 08, 2021","38,868.84","49,580.16","38,313.28","48,696.93","48,696.93","1,818,569,637"
Wrapped Bitcoin USD (WBTC-USD),"Feb 01, 2021","33,077.79","40,910.96","32,442.14","38,877.48","38,877.48","1,605,322,137"
Wrapped Bitcoin USD (WBTC-USD),"Jan 25, 2021","32,227.19","38,104.70","29,482.50","33,085.08","33,085.08","1,585,992,393"
Wrapped Bitcoin USD (WBTC-USD),"Jan 18, 2021","35,920.47","37,741.32","29,051.79","32,241.80","32,241.80","1,253,760,271"
Wrapped Bitcoin USD (WBTC-USD),"Jan 11, 2021","38,308.45","39,992.54","30,595.71","35,895.35","35,895.35","1,234,962,542"
Wrapped Bitcoin USD (WBTC-USD),"Jan 04, 2021","33,058.95","41,804.18","29,309.83","38,332.34","38,332.34","1,491,687,296"
Wrapped Bitcoin USD (WBTC-USD),"Dec 28, 2020","26,251.33","34,675.95","26,088.07","33,008.13","33,008.13","890,332,089"
Wrapped Bitcoin USD (WBTC-USD),"Dec 21, 2020","23,464.13","28,307.54","22,059.63","26,237.58","26,237.58","1,885,848,762"
Wrapped Bitcoin USD (WBTC-USD),"Dec 14, 2020","19,168.21","24,285.59","19,037.35","23,472.00","23,472.00","1,937,362,769"
Wrapped Bitcoin USD (WBTC-USD),"Dec 07, 2020","19,376.77","19,421.30","17,624.47","19,163.82","19,163.82","278,298,555"
Wrapped Bitcoin USD (WBTC-USD),"Nov 30, 2020","18,177.11","19,897.24","18,177.11","19,383.04","19,383.04","336,421,605"
Wrapped Bitcoin USD (WBTC-USD),"Nov 23, 2020","18,398.17","19,402.63","16,361.61","18,167.78","18,167.78","382,659,459"
Wrapped Bitcoin USD (WBTC-USD),"Nov 16, 2020","15,887.68","18,933.09","15,791.45","18,398.17","18,398.17","355,514,206"
Lido Staked ETH USD (STETH-USD),"Oct 10, 2022","1,312.14","1,331.27","1,197.74","1,269.73","1,269.73","20,295,831"
Lido Staked ETH USD (STETH-USD),"Oct 03, 2022","1,271.69","1,374.42","1,268.34","1,312.22","1,312.22","21,119,522"
Lido Staked ETH USD (STETH-USD),"Sep 26, 2022","1,289.18","1,394.81","1,261.47","1,271.59","1,271.59","63,297,387"
Lido Staked ETH USD (STETH-USD),"Sep 19, 2022","1,324.09","1,373.51","1,221.42","1,288.99","1,288.99","77,868,579"
Lido Staked ETH USD (STETH-USD),"Sep 12, 2022","1,715.70","1,728.24","1,321.01","1,324.19","1,324.19","96,924,359"
Lido Staked ETH USD (STETH-USD),"Sep 05, 2022","1,525.95","1,737.46","1,438.18","1,715.56","1,715.56","87,823,877"
Lido Staked ETH USD (STETH-USD),"Aug 29, 2022","1,386.68","1,589.07","1,385.37","1,525.95","1,525.95","39,729,661"
Lido Staked ETH USD (STETH-USD),"Aug 22, 2022","1,573.21","1,676.12","1,386.72","1,386.72","1,386.72","30,371,629"
Lido Staked ETH USD (STETH-USD),"Aug 15, 2022","1,887.39","1,953.65","1,493.13","1,573.74","1,573.74","27,160,365"
Lido Staked ETH USD (STETH-USD),"Aug 08, 2022","1,638.12","1,966.91","1,604.62","1,887.38","1,887.38","23,990,271"
Lido Staked ETH USD (STETH-USD),"Aug 01, 2022","1,640.36","1,689.96","1,529.46","1,637.93","1,637.93","13,436,218"
Lido Staked ETH USD (STETH-USD),"Jul 25, 2022","1,571.57","1,733.25","1,334.39","1,640.54","1,640.54","15,387,768"
Lido Staked ETH USD (STETH-USD),"Jul 18, 2022","1,306.28","1,626.16","1,306.28","1,571.57","1,571.57","22,734,046"
Lido Staked ETH USD (STETH-USD),"Jul 11, 2022","1,135.27","1,340.09",979.35,"1,306.27","1,306.27","18,121,579"
Lido Staked ETH USD (STETH-USD),"Jul 04, 2022","1,040.70","1,237.42","1,014.66","1,135.29","1,135.29","10,109,316"
Lido Staked ETH USD (STETH-USD),"Jun 27, 2022","1,157.09","1,193.69",968.52,"1,040.70","1,040.70","8,335,648"
Lido Staked ETH USD (STETH-USD),"Jun 20, 2022","1,056.48","1,231.77",990.00,"1,157.18","1,157.18","14,118,674"
Lido Staked ETH USD (STETH-USD),"Jun 13, 2022","1,390.69","1,393.59",828.67,"1,056.49","1,056.49","44,455,714"
Lido Staked ETH USD (STETH-USD),"Jun 06, 2022","1,766.24","1,866.52","1,378.11","1,391.47","1,391.47","40,456,314"
Lido Staked ETH USD (STETH-USD),"May 30, 2022","1,769.70","1,963.89","1,702.37","1,766.12","1,766.12","3,931,619"
Lido Staked ETH USD (STETH-USD),"May 23, 2022","1,994.96","2,030.34","1,671.04","1,769.73","1,769.73","8,642,466"
Lido Staked ETH USD (STETH-USD),"May 16, 2022","2,111.53","2,111.53","1,873.58","1,994.96","1,994.96","12,546,264"
Lido Staked ETH USD (STETH-USD),"May 09, 2022","2,497.51","2,503.83","1,696.11","2,111.30","2,111.30","24,122,105"
Lido Staked ETH USD (STETH-USD),"May 02, 2022","2,828.92","2,952.33","2,476.59","2,497.32","2,497.32","4,273,060"
Lido Staked ETH USD (STETH-USD),"Apr 25, 2022","2,916.73","3,016.45","2,714.75","2,828.92","2,828.92","3,570,631"
Lido Staked ETH USD (STETH-USD),"Apr 18, 2022","2,987.46","3,156.32","2,886.27","2,916.73","2,916.73","3,107,642"
Lido Staked ETH USD (STETH-USD),"Apr 11, 2022","3,199.31","3,202.27","2,946.65","2,987.47","2,987.47","2,215,022"
Lido Staked ETH USD (STETH-USD),"Apr 04, 2022","3,516.70","3,539.52","3,143.24","3,203.27","3,203.27","3,055,146"
Lido Staked ETH USD (STETH-USD),"Mar 28, 2022","3,286.57","3,571.94","3,212.93","3,519.41","3,519.41","4,649,257"
Lido Staked ETH USD (STETH-USD),"Mar 21, 2022","2,864.33","3,286.03","2,831.03","3,285.61","3,285.61","3,703,216"
Lido Staked ETH USD (STETH-USD),"Mar 14, 2022","2,504.25","2,969.37","2,491.82","2,864.41","2,864.41","6,738,316"
Lido Staked ETH USD (STETH-USD),"Mar 07, 2022","2,549.90","2,763.74","2,444.41","2,504.94","2,504.94","4,674,533"
Lido Staked ETH USD (STETH-USD),"Feb 28, 2022","2,618.35","3,032.96","2,546.72","2,549.64","2,549.64","4,340,976"
Lido Staked ETH USD (STETH-USD),"Feb 21, 2022","2,620.95","2,848.94","2,306.44","2,618.24","2,618.24","5,027,150"
Lido Staked ETH USD (STETH-USD),"Feb 14, 2022","2,875.68","3,187.43","2,577.74","2,624.24","2,624.24","3,891,471"
Lido Staked ETH USD (STETH-USD),"Feb 07, 2022","3,045.91","3,260.42","2,835.22","2,880.98","2,880.98","3,910,088"
Lido Staked ETH USD (STETH-USD),"Jan 31, 2022","2,592.12","3,051.49","2,462.65","3,045.92","3,045.92","3,197,580"
Lido Staked ETH USD (STETH-USD),"Jan 24, 2022","2,536.35","2,703.67","2,159.16","2,591.96","2,591.96","43,649,551"
Lido Staked ETH USD (STETH-USD),"Jan 17, 2022","3,352.45","3,353.40","2,316.03","2,533.00","2,533.00","304,639,446"
Lido Staked ETH USD (STETH-USD),"Jan 10, 2022","3,144.51","3,400.07","2,931.72","3,352.60","3,352.60","99,789,858"
Lido Staked ETH USD (STETH-USD),"Jan 03, 2022","3,794.88","3,870.03","2,987.07","3,146.07","3,146.07","184,934,328"
Lido Staked ETH USD (STETH-USD),"Dec 27, 2021","4,043.77","4,100.75","3,573.79","3,795.19","3,795.19","47,250,085"
Lido Staked ETH USD (STETH-USD),"Dec 20, 2021","3,898.15","4,115.98","3,740.25","4,043.62","4,043.62","67,685,220"
Lido Staked ETH USD (STETH-USD),"Dec 13, 2021","4,104.05","4,113.49","3,642.17","3,890.69","3,890.69","80,180,684"
Lido Staked ETH USD (STETH-USD),"Dec 06, 2021","4,168.20","4,447.27","3,816.31","4,101.75","4,101.75","77,962,018"
Lido Staked ETH USD (STETH-USD),"Nov 29, 2021","4,264.73","4,744.92","3,519.18","4,170.85","4,170.85","65,733,437"
Lido Staked ETH USD (STETH-USD),"Nov 22, 2021","4,243.87","4,518.32","3,910.70","4,263.23","4,263.23","91,646,895"
Lido Staked ETH USD (STETH-USD),"Nov 15, 2021","4,592.17","4,982.43","3,931.49","4,230.56","4,230.56","148,611,907"
Lido Staked ETH USD (STETH-USD),"Nov 08, 2021","4,589.17","4,823.69","4,459.46","4,593.06","4,593.06","67,490,803"
Lido Staked ETH USD (STETH-USD),"Nov 01, 2021","4,260.85","4,634.34","4,135.25","4,588.47","4,588.47","104,449,246"
Lido Staked ETH USD (STETH-USD),"Oct 25, 2021","4,058.43","4,427.07","3,891.11","4,260.04","4,260.04","113,301,896"
Lido Staked ETH USD (STETH-USD),"Oct 18, 2021","3,818.83","4,339.04","3,659.94","4,062.31","4,062.31","1,153,215,679"
Lido Staked ETH USD (STETH-USD),"Oct 11, 2021","3,376.72","3,933.25","3,311.86","3,820.07","3,820.07","1,077,396,813"
Lido Staked ETH USD (STETH-USD),"Oct 04, 2021","3,416.76","3,706.95","3,253.38","3,379.82","3,379.82","1,114,409,154"
Lido Staked ETH USD (STETH-USD),"Sep 27, 2021","2,996.77","3,520.59","2,773.97","3,417.36","3,417.36","1,272,234,275"
Lido Staked ETH USD (STETH-USD),"Sep 20, 2021","3,309.18","3,316.31","2,660.02","2,996.14","2,996.14","1,292,393,650"
Lido Staked ETH USD (STETH-USD),"Sep 13, 2021","3,346.17","3,718.65","3,141.74","3,309.41","3,309.41","1,419,405,424"
Lido Staked ETH USD (STETH-USD),"Sep 06, 2021","3,995.94","4,084.63","3,111.03","3,347.90","3,347.90","1,420,101,971"
Lido Staked ETH USD (STETH-USD),"Aug 30, 2021","3,220.83","4,070.22","3,150.41","3,996.60","3,996.60","1,269,358,901"
Lido Staked ETH USD (STETH-USD),"Aug 23, 2021","3,240.86","3,498.33","2,978.14","3,220.92","3,220.92","1,446,016,986"
Lido Staked ETH USD (STETH-USD),"Aug 16, 2021","3,272.25","3,482.15","2,945.58","3,241.20","3,241.20","1,279,602,814"
Lido Staked ETH USD (STETH-USD),"Aug 09, 2021","3,000.51","3,357.09","2,899.78","3,271.19","3,271.19","1,116,042,822"
